"","x","y","celltypes"
"cell501...24501",1108.35412237793,3385.50675660372,"E"
"cell502...24502",1376.55047513545,2523.67903897539,"E"
"cell503...24503",1316.1151073873,2155.80267785117,"E"
"cell504...24504",1326.68545050547,2613.63344732672,"E"
"cell505...24505",944.468405097723,3936.55557651073,"E"
"cell506...24506",1939.05633222312,3980.20447418094,"E"
"cell507...24507",804.394125472754,3972.27350901812,"E"
"cell508...24508",1699.10420756787,3389.9179212749,"E"
"cell509...24509",1513.28981481493,2902.16157585382,"E"
"cell510...24510",1065.2024387382,2411.39578912407,"E"
"cell511...24511",1748.29932162538,2342.9885301739,"E"
"cell512...24512",934.230231214315,2892.62169133872,"E"
"cell513...24513",16.2569107487798,2256.71942904592,"E"
"cell514...24514",1455.53400926292,3679.38818456605,"E"
"cell515...24515",1433.17895755172,2502.33527366072,"E"
"cell516...24516",374.85274206847,2428.29127516598,"E"
"cell517...24517",1292.13455365971,2497.7267254144,"E"
"cell518...24518",1083.95855966955,2139.91939043626,"E"
"cell519...24519",670.641519594938,3258.19791387767,"E"
"cell520...24520",1275.81744641066,3148.90416292474,"E"
"cell521...24521",1658.40212767944,2675.76933139935,"E"
"cell522...24522",1417.95039689168,2330.64492745325,"E"
"cell523...24523",697.100701741874,2000.24131173268,"E"
"cell524...24524",256.655749864876,3414.5226390101,"E"
"cell525...24525",776.156977750361,2303.13729820773,"E"
"cell526...24526",1856.35509667918,3816.34433800355,"E"
"cell527...24527",1608.781542629,2671.74808774143,"E"
"cell528...24528",1517.39361416548,3284.45048350841,"E"
"cell529...24529",1914.49977783486,3644.43716686219,"E"
"cell530...24530",1987.82775737345,2459.54105397686,"E"
"cell531...24531",1212.88198931143,2490.74986996129,"E"
"cell532...24532",58.7543309666216,2808.49697859958,"E"
"cell533...24533",672.890715766698,2261.2085766159,"E"
"cell534...24534",555.31617347151,2428.88149665669,"E"
"cell535...24535",234.395100269467,3802.54401033744,"E"
"cell536...24536",86.4365180023015,3189.33826358989,"E"
"cell537...24537",740.619571413845,3666.03606194258,"E"
"cell538...24538",673.75661758706,2581.1355994083,"E"
"cell539...24539",347.305106930435,2155.73924547061,"E"
"cell540...24540",1243.5465590097,3948.00363155082,"E"
"cell541...24541",795.687254983932,3120.39586016908,"E"
"cell542...24542",1911.35153733194,2596.35821776465,"E"
"cell543...24543",1306.69888621196,2048.96430671215,"E"
"cell544...24544",657.48743340373,2276.21479565278,"E"
"cell545...24545",394.293427001685,3613.09933988377,"E"
"cell546...24546",230.684649664909,3904.10101180896,"E"
"cell547...24547",1991.93095741794,2043.32769848406,"E"
"cell548...24548",758.553450461477,2781.08804440126,"E"
"cell549...24549",1123.97618545219,2432.03929625452,"E"
"cell550...24550",1465.43603530154,2047.24715696648,"E"
"cell551...24551",1741.61110585555,3546.39633838087,"E"
"cell552...24552",1144.34051932767,2240.42549030855,"E"
"cell553...24553",22.0721419900656,2262.09876174107,"E"
"cell554...24554",1812.63052253053,2869.8899121955,"E"
"cell555...24555",1541.30726307631,3342.11066598073,"E"
"cell556...24556",765.009246766567,3700.07929159328,"E"
"cell557...24557",188.091777730733,3530.86781874299,"E"
"cell558...24558",99.3071678094566,2823.24438681826,"E"
"cell559...24559",1642.32463622466,2488.11895912513,"E"
"cell560...24560",1658.64860871807,3418.12629438937,"E"
"cell561...24561",1309.46575151756,3231.26717982814,"E"
"cell562...24562",265.655626077205,2804.06068731099,"E"
"cell563...24563",683.619802352041,3486.656723544,"E"
"cell564...24564",1462.74315798655,3874.89392235875,"E"
"cell565...24565",1814.58283215761,2571.73037389293,"E"
"cell566...24566",1392.39399880171,2079.0341780521,"E"
"cell567...24567",483.158444520086,3174.08849671483,"E"
"cell568...24568",1288.21445722133,2347.46314911172,"E"
"cell569...24569",561.500427313149,2243.3368684724,"E"
"cell570...24570",1915.27304146439,2840.33779380843,"E"
"cell571...24571",316.791913472116,3250.12208707631,"E"
"cell572...24572",836.677983403206,3555.25717139244,"E"
"cell573...24573",504.019594751298,2355.31894303858,"E"
"cell574...24574",188.780535478145,2475.21404689178,"E"
"cell575...24575",1655.43553931639,3078.70224770159,"E"
"cell576...24576",1050.61100749299,2031.92895045504,"E"
"cell577...24577",1335.49525495619,2718.0931060575,"E"
"cell578...24578",816.555519588292,2459.13306809962,"E"
"cell579...24579",1685.17980678007,2374.653886538,"E"
"cell580...24580",1474.61093589664,3862.86260187626,"E"
"cell581...24581",696.448802016675,3927.99897259101,"E"
"cell582...24582",1897.87635486573,2871.69555667788,"E"
"cell583...24583",1293.35837997496,3162.57752524689,"E"
"cell584...24584",70.5555337481201,3525.56176204234,"E"
"cell585...24585",1192.89691140875,3869.0563342534,"E"
"cell586...24586",830.636003054678,2218.62872922793,"E"
"cell587...24587",153.794076293707,2862.24692966789,"E"
"cell588...24588",1056.09775846824,3558.55711037293,"E"
"cell589...24589",1924.66661706567,2392.29812705889,"E"
"cell590...24590",1417.48010227457,2409.91442557424,"E"
"cell591...24591",1106.95140715688,2650.9900749661,"E"
"cell592...24592",485.913217999041,3905.1082348451,"E"
"cell593...24593",1556.08505802229,3060.908772517,"E"
"cell594...24594",1303.88188688084,3004.14883252233,"E"
"cell595...24595",1660.49140784889,3972.6505773142,"E"
"cell596...24596",1297.10189485922,2721.68414341286,"E"
"cell597...24597",959.671588614583,2775.9251636453,"E"
"cell598...24598",990.128211211413,3941.06553820893,"E"
"cell599...24599",759.745182935148,3764.97809914872,"E"
"cell600...24600",900.970874354243,3983.02841326222,"E"
"cell601...24601",1628.50350094959,2683.45894245431,"E"
"cell602...24602",1857.55445156246,2926.97028070688,"E"
"cell603...24603",294.962090440094,3681.5104437992,"E"
"cell604...24604",1499.64332999662,3743.99977503344,"E"
"cell605...24605",1951.31469937041,2332.41162961349,"E"
"cell606...24606",1949.58492694423,2524.43977585062,"E"
"cell607...24607",701.251140329987,3551.92314181477,"E"
"cell608...24608",787.898113951087,2871.77078658715,"E"
"cell609...24609",1901.90201811492,3065.95025816932,"E"
"cell610...24610",213.296639267355,2150.42175492272,"E"
"cell611...24611",1869.52023301274,2332.57086668164,"E"
"cell612...24612",692.324199713767,3415.95027642325,"E"
"cell613...24613",1066.12121174112,3685.83310255781,"E"
"cell614...24614",1077.58859870955,3285.30002990738,"E"
"cell615...24615",1429.43589948118,2827.89428066462,"E"
"cell616...24616",811.58100022003,2794.9126008898,"E"
"cell617...24617",305.576282553375,2386.51572493836,"E"
"cell618...24618",680.465522687882,2103.45787554979,"E"
"cell619...24619",1253.30969505012,2141.25259267166,"E"
"cell620...24620",114.745356608182,2731.06099851429,"E"
"cell621...24621",1703.33527959883,3968.62077107653,"E"
"cell622...24622",425.290691666305,3535.60355585068,"E"
"cell623...24623",1078.92405567691,3888.69332056493,"E"
"cell624...24624",272.975172381848,2403.78640359268,"E"
"cell625...24625",649.730280973017,2983.23346767575,"E"
"cell626...24626",1242.15258751065,3912.63655200601,"E"
"cell627...24627",511.964497156441,3917.16968454421,"E"
"cell628...24628",1269.75159766153,2363.41634998098,"E"
"cell629...24629",971.344213932753,3261.19549199939,"E"
"cell630...24630",1876.35383335873,3918.96534292027,"E"
"cell631...24631",1715.00307414681,2298.11719432473,"E"
"cell632...24632",741.767075378448,2850.61940923333,"E"
"cell633...24633",628.403659909964,3371.30827084184,"E"
"cell634...24634",1657.06871962175,3643.94145645201,"E"
"cell635...24635",903.683026321232,2739.59976946935,"E"
"cell636...24636",631.756824441254,3811.47772679105,"E"
"cell637...24637",195.617075078189,3641.95869630203,"E"
"cell638...24638",129.801073111594,2748.9138673991,"E"
"cell639...24639",1378.91473295167,2720.86224844679,"E"
"cell640...24640",1336.10120788217,2810.37566671148,"E"
"cell641...24641",1809.09329559654,3761.62045635283,"E"
"cell642...24642",603.386540897191,3224.92370801046,"E"
"cell643...24643",1865.61740934849,3631.84194313362,"E"
"cell644...24644",403.966034762561,3596.04116622359,"E"
"cell645...24645",1584.75751196966,2801.76697019488,"E"
"cell646...24646",449.261017609388,2563.92772914842,"E"
"cell647...24647",61.5131421945989,3490.55418558419,"E"
"cell648...24648",1724.06808240339,2512.59431103244,"E"
"cell649...24649",1370.21501036361,2064.55742428079,"E"
"cell650...24650",1884.14981914684,3645.05672408268,"E"
"cell651...24651",1351.70752089471,2527.15468918905,"E"
"cell652...24652",1686.24029681087,3501.31531571969,"E"
"cell653...24653",723.788369912654,3399.94850521907,"E"
"cell654...24654",784.731770399958,3961.54027152807,"E"
"cell655...24655",1135.37479517981,2402.80368598178,"E"
"cell656...24656",190.304267220199,3598.46318839118,"E"
"cell657...24657",387.568143196404,2015.82964044064,"E"
"cell658...24658",1176.13278608769,3323.34796059877,"E"
"cell659...24659",1503.00833629444,2750.7022600621,"E"
"cell660...24660",1734.47757447138,2269.68233846128,"E"
"cell661...24661",743.591474369168,2772.11316116154,"E"
"cell662...24662",1597.62909915298,3071.01259473711,"E"
"cell663...24663",116.628785151988,2545.87973747402,"E"
"cell664...24664",1246.8714187853,3488.57633769512,"E"
"cell665...24665",713.282813318074,2088.89414137229,"E"
"cell666...24666",1175.85586477071,2177.81960545108,"E"
"cell667...24667",1827.56928401068,3334.81958415359,"E"
"cell668...24668",398.884365800768,2141.96522627026,"E"
"cell669...24669",738.167247734964,3717.00810082257,"E"
"cell670...24670",1342.81665552408,3026.09156584367,"E"
"cell671...24671",1536.28910146654,3338.98684661835,"E"
"cell672...24672",1044.49655208737,3704.3043570593,"E"
"cell673...24673",1656.15003602579,3478.24594052508,"E"
"cell674...24674",1054.19238936156,3906.89122024924,"E"
"cell675...24675",1003.50965000689,3763.67938751355,"E"
"cell676...24676",839.946639724076,3736.3514858298,"E"
"cell677...24677",724.596566520631,3153.14400056377,"E"
"cell678...24678",246.857820544392,3756.51529757306,"E"
"cell679...24679",596.32305894047,3612.81731259078,"E"
"cell680...24680",553.352979477495,3475.37169419229,"E"
"cell681...24681",1540.45071126893,2979.21538352966,"E"
"cell682...24682",1556.36260425672,2997.88390146568,"E"
"cell683...24683",287.574561312795,2153.17325340584,"E"
"cell684...24684",1031.05230117217,3217.02249208465,"E"
"cell685...24685",1194.48097096756,2878.97166050971,"E"
"cell686...24686",1011.68604800478,2574.15539352223,"E"
"cell687...24687",772.199266124517,2892.27350940928,"E"
"cell688...24688",852.196201682091,3001.836263109,"E"
"cell689...24689",23.5194694250822,3973.02693407983,"E"
"cell690...24690",1838.66354078054,3735.44470779598,"E"
"cell691...24691",158.879386261106,2508.36385879666,"E"
"cell692...24692",1014.74850950763,2736.45514156669,"E"
"cell693...24693",1640.34323394299,3470.88410984725,"E"
"cell694...24694",1196.7908362858,2501.45557522774,"E"
"cell695...24695",848.307052161545,2785.42956756428,"E"
"cell696...24696",1118.62054141238,2356.01650411263,"E"
"cell697...24697",1578.18894414231,2473.24562026188,"E"
"cell698...24698",335.430515930057,3643.16948410124,"E"
"cell699...24699",1940.90346014127,2845.13760358095,"E"
"cell700...24700",947.006196714938,3400.31306818128,"E"
"cell701...24701",1859.48641179129,3810.90606143698,"E"
"cell702...24702",1801.87854077667,3429.03947178274,"E"
"cell703...24703",1501.76437571645,3010.1188342087,"E"
"cell704...24704",1353.13754482195,3711.60600474104,"E"
"cell705...24705",1296.02689156309,2260.92327572405,"E"
"cell706...24706",146.493739448488,2773.7007685937,"E"
"cell707...24707",847.116836812347,3608.34951652214,"E"
"cell708...24708",1061.64872832596,3162.0189868845,"E"
"cell709...24709",1885.40952466428,3246.61727715284,"E"
"cell710...24710",1424.44911878556,2796.09208228067,"E"
"cell711...24711",1448.98115098476,3263.6357396841,"E"
"cell712...24712",940.257235430181,3888.1431799382,"E"
"cell713...24713",240.564511623234,3206.69854106382,"E"
"cell714...24714",1566.19534175843,3957.0703022182,"E"
"cell715...24715",876.314794179052,3250.62520056963,"E"
"cell716...24716",862.911959644407,3867.80333193019,"E"
"cell717...24717",54.9957579933107,2762.58122362196,"E"
"cell718...24718",293.123685754836,3546.92020174116,"E"
"cell719...24719",845.190315973014,3395.08173428476,"E"
"cell720...24720",1534.27434852347,3836.99657395482,"E"
"cell721...24721",9.5328907482326,2244.38892863691,"E"
"cell722...24722",1207.19138300046,3731.56672110781,"E"
"cell723...24723",1811.15452107042,3797.57741698995,"E"
"cell724...24724",1413.32306386903,2819.51334280893,"E"
"cell725...24725",525.074318517,2650.58601461351,"E"
"cell726...24726",1702.15243892744,3893.83520092815,"E"
"cell727...24727",667.211030144244,3093.73720735312,"E"
"cell728...24728",1156.56853513792,2895.71919990703,"E"
"cell729...24729",865.546260494739,3826.14831626415,"E"
"cell730...24730",103.190646041185,3101.23233078048,"E"
"cell731...24731",1459.60657577962,2289.91013392806,"E"
"cell732...24732",1096.34082857519,3904.18018400669,"E"
"cell733...24733",1502.44397111237,3030.1622110419,"E"
"cell734...24734",101.542329415679,3803.8130342029,"E"
"cell735...24735",1429.93242479861,3439.63869009167,"E"
"cell736...24736",595.388913527131,2686.03583984077,"E"
"cell737...24737",566.954419482499,3448.69698071852,"E"
"cell738...24738",1659.75425485522,3722.95268485323,"E"
"cell739...24739",172.790750395507,2724.36007112265,"E"
"cell740...24740",85.3142379783094,2602.51805884764,"E"
"cell741...24741",697.481617797166,2305.7723781094,"E"
"cell742...24742",1084.6720202826,2505.7436353527,"E"
"cell743...24743",1218.92172703519,3461.15100290626,"E"
"cell744...24744",542.744196951389,2399.63247301057,"E"
"cell745...24745",410.461863968521,2353.26155414805,"E"
"cell746...24746",763.264296576381,2893.95316829905,"E"
"cell747...24747",945.116230752319,2994.80226403102,"E"
"cell748...24748",1671.03589978069,2545.08111532778,"E"
"cell749...24749",242.942992597818,3177.92799230665,"E"
"cell750...24750",1351.61624988541,3962.68885442987,"E"
"cell751...24751",993.370439857244,3158.0934994854,"E"
"cell752...24752",1804.47549559176,2036.39872279018,"E"
"cell753...24753",1102.52793366089,3141.44025929272,"E"
"cell754...24754",257.129353005439,2620.54534163326,"E"
"cell755...24755",884.019571356475,3224.46615202352,"E"
"cell756...24756",384.595392737538,2281.29392443225,"E"
"cell757...24757",869.801244232804,3188.86846071109,"E"
"cell758...24758",450.266805943102,3056.55615404248,"E"
"cell759...24759",1922.19256423414,3467.97826560214,"E"
"cell760...24760",896.854930091649,2240.19657354802,"E"
"cell761...24761",1554.28997054696,2159.00888247415,"E"
"cell762...24762",316.439548972994,2540.22315284237,"E"
"cell763...24763",1733.61716512591,3434.00680320337,"E"
"cell764...24764",412.291211541742,2782.94174559414,"E"
"cell765...24765",355.899366084486,3818.37742822245,"E"
"cell766...24766",329.78229271248,2818.72485764325,"E"
"cell767...24767",1130.53795462474,2644.44987522438,"E"
"cell768...24768",1454.36204224825,3489.39334368333,"E"
"cell769...24769",1751.83797813952,2847.45720727369,"E"
"cell770...24770",1416.8487675488,3485.22686678916,"E"
"cell771...24771",954.926421865821,2037.24533505738,"E"
"cell772...24772",1640.55998716503,2162.33701910824,"E"
"cell773...24773",33.2244215533137,2056.27503618598,"E"
"cell774...24774",1992.22220247611,3526.50666888803,"E"
"cell775...24775",1269.78967152536,3841.53646603227,"E"
"cell776...24776",856.95076175034,2837.33378117904,"E"
"cell777...24777",56.7858656868339,3402.17610541731,"E"
"cell778...24778",1506.66540116072,2100.99535249174,"E"
"cell779...24779",417.26795071736,3480.55919772014,"E"
"cell780...24780",1998.91081033275,3323.53891339153,"E"
"cell781...24781",1814.4983863458,3632.56286922842,"E"
"cell782...24782",1424.93006354198,2313.43397311866,"E"
"cell783...24783",1461.86576783657,2808.5890118964,"E"
"cell784...24784",944.975842256099,2322.35648762435,"E"
"cell785...24785",1725.02137394622,3839.28424818441,"E"
"cell786...24786",330.830244813114,3613.46270609647,"E"
"cell787...24787",1240.85585121065,3726.89102869481,"E"
"cell788...24788",584.662789944559,2950.44411160052,"E"
"cell789...24789",912.283467594534,2571.93983858451,"E"
"cell790...24790",91.2784179672599,2383.80871899426,"E"
"cell791...24791",355.323504190892,3243.80027130246,"E"
"cell792...24792",115.864135790616,2054.8980277963,"E"
"cell793...24793",1888.82046705112,3378.63582884893,"E"
"cell794...24794",685.486948583275,2969.12017231807,"E"
"cell795...24795",1035.90114135295,2158.00962084904,"E"
"cell796...24796",1250.49067055807,2543.15199516714,"E"
"cell797...24797",474.529707338661,3086.58734057099,"E"
"cell798...24798",1032.24782878533,2790.2964069508,"E"
"cell799...24799",1613.0836554803,3316.15933123976,"E"
"cell800...24800",696.529468987137,3440.62915630639,"E"
"cell801...24801",1717.37490594387,2401.0858736001,"E"
